file_path,brightness_score,image_width,image_height,resolution_ratio,entropy_score,person_area_ratio,food_area_ratio,text_area_ratio,num_text_boxes,scene_max,scene_topk_avg,object_max,object_topk_avg,gap_max,gap_avg,file_name
data\images_raw\라니네책방카페_6.jpg,115.45034901510805,560.0,747.0,1.8666666666666667,7.763663291931152,0.0,0.0,0.013855421686746987,3.0,0.2731131315231323,0.23730139434337616,0.20103348791599274,0.19252562522888184,0.07207964360713959,0.044775769114494324,라니네책방카페_6
data\images_raw\라떼르_1.jpg,110.25390610059284,560.0,747.0,1.8666666666666667,7.669739723205566,0.01674794415758271,0.0,0.0,0.0,0.27064207196235657,0.2429656833410263,0.17413786053657532,0.1718519926071167,0.09650421142578125,0.0711136907339096,라떼르_1
data\images_raw\라떼르_2.jpg,98.85156339644291,560.0,747.0,1.8666666666666667,7.600400447845459,0.04093755976286097,0.0012550200803212851,0.004851549053356282,2.0,0.23626700043678284,0.22616390883922577,0.23175504803657532,0.21247895061969757,0.0045119524002075195,0.013684958219528198,라떼르_2
data\images_raw\라떼르_3.jpg,120.4317627653471,560.0,747.0,1.8666666666666667,7.727297782897949,0.0,0.0,0.004570663606808185,2.0,0.24234457314014435,0.2285723090171814,0.18697459995746613,0.18376685678958893,0.05536997318267822,0.04480545222759247,라떼르_3
data\images_raw\라떼르_4.jpg,125.05184807256236,560.0,315.0,1.05,7.3991875648498535,0.0,0.0,0.04541950113378685,7.0,0.20967593789100647,0.1945042610168457,0.21628530323505402,0.1945027858018875,-0.006609365344047546,1.475214958190918e-06,라떼르_4
data\images_raw\라떼르_5.jpg,139.90834821428572,560.0,560.0,1.8666666666666667,7.826342582702637,0.0,0.0,0.06621173469387755,2.0,0.233491450548172,0.22486360371112823,0.2094949334859848,0.1956338882446289,0.023996517062187195,0.02922971546649933,라떼르_5
data\images_raw\라떼르_6.jpg,136.48036139455783,560.0,420.0,1.4,7.757859230041504,0.0,0.0,0.009232568027210885,1.0,0.2117154449224472,0.19629891216754913,0.1658252477645874,0.15767967700958252,0.0458901971578598,0.038619235157966614,라떼르_6
data\images_raw\라라라_1.jpg,142.03947217441194,560.0,747.0,1.8666666666666667,7.746771812438965,0.9497418244406196,0.0,0.0,0.0,0.21118871867656708,0.18495137989521027,0.23580652475357056,0.21661949157714844,-0.02461780607700348,-0.03166811168193817,라라라_1
data\images_raw\라라라_2.jpg,165.8718373493976,560.0,747.0,1.8666666666666667,7.566822052001953,0.03895582329317269,0.0,0.0,0.0,0.25277888774871826,0.2132125049829483,0.22186695039272308,0.1887509822845459,0.030911937355995178,0.024461522698402405,라라라_2
data\images_raw\라라라_3.jpg,196.39098469387756,560.0,700.0,1.8666666666666667,7.473923683166504,0.07164030612244898,0.0,0.0,0.0,0.23095440864562988,0.19288605451583862,0.16820935904979706,0.15356892347335815,0.06274504959583282,0.03931713104248047,라라라_3
data\images_raw\라라블루_1.jpg,171.76192149550585,560.0,747.0,1.8666666666666667,7.5315728187561035,0.21152467010900747,0.0018932874354561102,0.009189137502390515,1.0,0.26039016246795654,0.24726104736328125,0.1875944584608078,0.1809481531381607,0.07279570400714874,0.06631289422512054,라라블루_1
data\images_raw\라라블루_2.jpg,155.21182397959183,560.0,420.0,1.4,7.534570693969727,0.0,0.0,0.062380952380952384,4.0,0.20002247393131256,0.18946552276611328,0.20559754967689514,0.1733553558588028,-0.005575075745582581,0.016110166907310486,라라블루_2
data\images_raw\라라블루_3.jpg,132.8105325255102,560.0,560.0,1.8666666666666667,7.176977157592773,0.0,0.0,0.0,0.0,0.20599596202373505,0.1796475201845169,0.2089405357837677,0.19292329251766205,-0.002944573760032654,-0.013275772333145142,라라블루_3
data\images_raw\라라블루_4.jpg,150.62253401360545,560.0,420.0,1.4,7.689032554626465,0.0,0.0,0.048569302721088434,6.0,0.19306083023548126,0.1861088126897812,0.17498217523097992,0.16384699940681458,0.018078655004501343,0.022261813282966614,라라블루_4
data\images_raw\라라블루_5.jpg,89.29188659399503,560.0,747.0,1.8666666666666667,7.31931734085083,0.0,0.0,0.0,0.0,0.3099791705608368,0.2590390741825104,0.20802514255046844,0.19534248113632202,0.10195402801036835,0.06369659304618835,라라블루_5
data\images_raw\라라블루_6.jpg,154.92305173073245,560.0,747.0,1.8666666666666667,7.482091903686523,0.0,0.0,0.08615414037100784,7.0,0.25983622670173645,0.23932521045207977,0.21388091146945953,0.19143176078796387,0.045955315232276917,0.047893449664115906,라라블루_6
data\images_raw\라라숲_1.jpg,138.95096513605444,560.0,420.0,1.4,7.917202472686768,0.0,0.0,0.0,0.0,0.22508931159973145,0.2045506089925766,0.18697430193424225,0.17940272390842438,0.0381150096654892,0.02514788508415222,라라숲_1
data\images_raw\라라숲_2.jpg,136.76760613884107,560.0,747.0,1.8666666666666667,7.680195331573486,0.0,0.0,0.005450372920252439,2.0,0.23287129402160645,0.2290007323026657,0.21400435268878937,0.20795278251171112,0.018866941332817078,0.02104794979095459,라라숲_2
data\images_raw\라라숲_3.jpg,172.20376266972653,560.0,747.0,1.8666666666666667,7.245566368103027,0.0,0.0,0.0,0.0,0.24204634130001068,0.22704340517520905,0.19161047041416168,0.19089190661907196,0.050435870885849,0.036151498556137085,라라숲_3
data\images_raw\라라숲_4.jpg,132.97971409447314,560.0,747.0,1.8666666666666667,7.831843376159668,0.0,0.0,0.014730349971313826,8.0,0.21932768821716309,0.21054776012897491,0.1894439160823822,0.18402333557605743,0.029883772134780884,0.02652442455291748,라라숲_4
data\images_raw\라라숲_5.jpg,128.3246366418053,560.0,747.0,1.8666666666666667,7.75243616104126,0.0,0.0,0.011761331038439472,3.0,0.2512429654598236,0.22272531688213348,0.21207216382026672,0.19952566921710968,0.039170801639556885,0.023199647665023804,라라숲_5
data\images_raw\라라숲_6.jpg,135.22879374641423,560.0,747.0,1.8666666666666667,7.846494674682617,0.0,0.0,0.0050726716389366995,4.0,0.22413307428359985,0.2095499187707901,0.18919126689434052,0.17020268738269806,0.03494180738925934,0.03934723138809204,라라숲_6
data\images_raw\라라카페_1.jpg,121.84236708739721,560.0,747.0,1.8666666666666667,7.462038040161133,0.0,0.0071811053738764586,0.012887263339070568,3.0,0.2181316316127777,0.2129313349723816,0.20568571984767914,0.1945754438638687,0.012445911765098572,0.01835589110851288,라라카페_1
data\images_raw\라라카페_2.jpg,131.71236852170588,560.0,747.0,1.8666666666666667,7.793066024780273,0.0,0.0,0.007640084146108243,3.0,0.23036623001098633,0.22063517570495605,0.16896243393421173,0.16370679438114166,0.0614037960767746,0.05692838132381439,라라카페_2
data\images_raw\라라카페_3.jpg,158.04095238095238,560.0,420.0,1.4,7.721683502197266,0.056143707482993195,0.0,0.0,0.0,0.2495114952325821,0.24044573307037354,0.16715408861637115,0.16227853298187256,0.08235740661621094,0.07816720008850098,라라카페_3
data\images_raw\라라카페_4.jpg,185.93117772108843,560.0,420.0,1.4,7.611715793609619,0.0,0.0,0.04306335034013605,2.0,0.19763536751270294,0.18131697177886963,0.1775541752576828,0.17084139585494995,0.02008119225502014,0.010475575923919678,라라카페_4
data\images_raw\라라카페_5.jpg,134.0475114744693,560.0,747.0,1.8666666666666667,7.6499342918396,0.0,0.0,0.014113597246127367,3.0,0.24715615808963776,0.21794132888317108,0.22079332172870636,0.2020079344511032,0.026362836360931396,0.01593339443206787,라라카페_5
data\images_raw\라라카페_6.jpg,142.38078504494166,560.0,747.0,1.8666666666666667,7.008754730224609,0.0,0.0,0.10604322050105183,7.0,0.23934446275234222,0.21339374780654907,0.2294415384531021,0.20934511721134186,0.009902924299240112,0.004048630595207214,라라카페_6
data\images_raw\라룬블루_1.jpg,142.29652658252056,560.0,747.0,1.8666666666666667,7.561381816864014,0.024225473321858863,0.0,0.0,0.0,0.271406888961792,0.2416900396347046,0.20303736627101898,0.1942993849515915,0.06836952269077301,0.0473906546831131,라룬블루_1
data\images_raw\라룬블루_2.jpg,105.58326105442177,560.0,420.0,1.4,7.729677200317383,0.0,0.0,0.0,0.0,0.22472314536571503,0.21614377200603485,0.1729840785264969,0.15992987155914307,0.05173906683921814,0.056213900446891785,라룬블루_2
data\images_raw\라룬블루_3.jpg,136.04730945997701,560.0,373.0,1.2433333333333334,7.839380741119385,0.0,0.0,0.0,0.0,0.2479572296142578,0.22958405315876007,0.19727320969104767,0.18689024448394775,0.050684019923210144,0.04269380867481232,라룬블루_3
data\images_raw\라룬블루_4.jpg,126.32332365174986,560.0,996.0,1.8666666666666667,7.859173774719238,0.0,0.0,0.0,0.0,0.256727397441864,0.23260271549224854,0.19145342707633972,0.17850571870803833,0.06527397036552429,0.054096996784210205,라룬블루_4
data\images_raw\라룬블루_5.jpg,114.26086734693878,560.0,420.0,1.4,7.316058158874512,0.0,0.0,0.030119047619047618,4.0,0.21504336595535278,0.19543613493442535,0.21341587603092194,0.19909565150737762,0.0016274899244308472,-0.0036595165729522705,라룬블루_5
data\images_raw\라룬블루_6.jpg,153.54824829931974,560.0,420.0,1.4,7.7191057205200195,0.0,0.0,0.0,0.0,0.21946729719638824,0.21204788982868195,0.18466448783874512,0.16721363365650177,0.03480280935764313,0.044834256172180176,라룬블루_6
data\images_raw\라몽_1.jpg,154.5945961106956,560.0,573.0,1.8666666666666667,7.329736232757568,0.0,0.0,0.0,0.0,0.25183871388435364,0.23610086739063263,0.20942586660385132,0.19921410083770752,0.04241284728050232,0.03688676655292511,라몽_1
data\images_raw\라몽_2.jpg,132.76919404125286,560.0,374.0,1.2466666666666666,7.55767822265625,0.0,0.0,0.0,0.0,0.25554147362709045,0.23759520053863525,0.1928626000881195,0.18572770059108734,0.06267887353897095,0.05186749994754791,라몽_2
data\images_raw\라몽_3.jpg,168.00469824293353,560.0,374.0,1.2466666666666666,7.647581100463867,0.0,0.0,0.0,0.0,0.23969602584838867,0.21042615175247192,0.1884986013174057,0.18177653849124908,0.05119742453098297,0.02864961326122284,라몽_3
data\images_raw\라몽_4.jpg,201.36103418640184,560.0,374.0,1.2466666666666666,6.640077590942383,0.0,0.0,0.013941940412528648,2.0,0.24671898782253265,0.21775232255458832,0.19800706207752228,0.17887718975543976,0.048711925745010376,0.03887513279914856,라몽_4
data\images_raw\라몽_5.jpg,165.0737872421696,560.0,374.0,1.2466666666666666,7.5610551834106445,0.0,0.0,0.007944996180290298,1.0,0.22209858894348145,0.2146075963973999,0.19113297760486603,0.17941980063915253,0.030965611338615417,0.035187795758247375,라몽_5
data\images_raw\라몽_6.jpg,112.73873333333333,300.0,300.0,1.0,7.682560920715332,0.2842222222222222,0.173,0.33675555555555553,2.0,0.21013082563877106,0.19182758033275604,0.22611667215824127,0.21184517443180084,-0.015985846519470215,-0.0200175940990448,라몽_6
data\images_raw\라바르_1.jpg,155.35403911564626,560.0,420.0,1.4,7.383568286895752,0.0,0.0,0.0,0.0,0.22427980601787567,0.20635299384593964,0.16582143306732178,0.16005514562129974,0.058458372950553894,0.04629784822463989,라바르_1
data\images_raw\라바르_2.jpg,172.21168961560528,560.0,747.0,1.8666666666666667,6.804399013519287,0.0,0.0,0.0,0.0,0.2681860625743866,0.2541712522506714,0.22478781640529633,0.2125105857849121,0.04339824616909027,0.04166066646575928,라바르_2
data\images_raw\라바르_3.jpg,146.25305272108844,560.0,420.0,1.4,7.520506381988525,0.015918367346938776,0.0,0.0,0.0,0.2553200423717499,0.2350161075592041,0.1788661628961563,0.17229187488555908,0.07645387947559357,0.06272423267364502,라바르_3
data\images_raw\라바르_4.jpg,80.20281841652323,560.0,747.0,1.8666666666666667,6.641284465789795,0.0,0.0,0.024526678141135974,1.0,0.24332039058208466,0.21807654201984406,0.22399970889091492,0.19108283519744873,0.01932068169116974,0.026993706822395325,라바르_4
data\images_raw\라바르_5.jpg,134.3417001338688,560.0,747.0,1.8666666666666667,6.5987162590026855,0.0,0.0,0.0,0.0,0.25883835554122925,0.2381843775510788,0.22088178992271423,0.20068442821502686,0.037956565618515015,0.03749994933605194,라바르_5
data\images_raw\라바르_6.jpg,181.26482118951998,560.0,747.0,1.8666666666666667,7.057116985321045,0.0,0.0,0.03913750239051444,2.0,0.26716575026512146,0.240369513630867,0.23673446476459503,0.21059924364089966,0.030431285500526428,0.029770269989967346,라바르_6
data\images_raw\라벤더라이브_1.jpg,72.33739370748299,560.0,420.0,1.4,6.160758018493652,0.0,0.0,0.0,0.0,0.25022193789482117,0.22312408685684204,0.16625620424747467,0.16539600491523743,0.0839657336473465,0.057728081941604614,라벤더라이브_1
data\images_raw\라스트플라츠커피_1.jpg,149.08908013004398,560.0,747.0,1.8666666666666667,7.562714099884033,0.0,0.019779116465863455,0.032601835915088924,4.0,0.2297586351633072,0.22350473701953888,0.1892755627632141,0.1809227466583252,0.04048307240009308,0.042581990361213684,라스트플라츠커피_1
data\images_raw\라스트플라츠커피_2.jpg,131.42134353741497,560.0,420.0,1.4,7.449033737182617,0.0,0.002181122448979592,0.0,0.0,0.26287931203842163,0.25432589650154114,0.1862814724445343,0.17872603237628937,0.07659783959388733,0.07559986412525177,라스트플라츠커피_2
data\images_raw\라스트플라츠커피_3.jpg,142.58871598639456,560.0,420.0,1.4,7.730383396148682,0.0,0.0,0.0,0.0,0.2648571729660034,0.23932580649852753,0.19337081909179688,0.1854170709848404,0.07148635387420654,0.053908735513687134,라스트플라츠커피_3
data\images_raw\라스트플라츠커피_4.jpg,145.64323484413845,560.0,747.0,1.8666666666666667,7.848401069641113,0.0,0.0,0.0029690189328743545,1.0,0.25893279910087585,0.23223412036895752,0.21824149787425995,0.19767701625823975,0.040691301226615906,0.03455710411071777,라스트플라츠커피_4
data\images_raw\라스트플라츠커피_5.jpg,85.45657872412623,560.0,421.0,1.4033333333333333,7.001242637634277,0.0,0.0,0.0,0.0,0.21169327199459076,0.1926303654909134,0.16514895856380463,0.1529785841703415,0.04654431343078613,0.0396517813205719,라스트플라츠커피_5
data\images_raw\라스트플라츠커피_6.jpg,145.6479680627271,560.0,747.0,1.8666666666666667,7.915198802947998,0.0,0.0,0.0,0.0,0.2537691593170166,0.23775215446949005,0.2108308970928192,0.1945498138666153,0.04293826222419739,0.043202340602874756,라스트플라츠커피_6
data\images_raw\라온베이커리_1.jpg,120.07639455782314,560.0,420.0,1.4,7.645712852478027,0.006232993197278912,0.004880952380952381,0.03227891156462585,2.0,0.24445794522762299,0.22348861396312714,0.19721755385398865,0.18418367207050323,0.04724039137363434,0.0393049418926239,라온베이커리_1
data\images_raw\라온베이커리_2.jpg,148.06161311914323,560.0,747.0,1.8666666666666667,7.5909104347229,0.0,0.0,0.01106808185121438,2.0,0.2318260222673416,0.22660738229751587,0.2291511595249176,0.20440523326396942,0.0026748627424240112,0.022202149033546448,라온베이커리_2
data\images_raw\라온베이커리_3.jpg,129.01430965147452,560.0,373.0,1.2433333333333334,7.714723587036133,0.0,0.0,0.002068173113749521,1.0,0.2536895275115967,0.2439684122800827,0.19976447522640228,0.1920381635427475,0.0539250522851944,0.051930248737335205,라온베이커리_3
data\images_raw\라온베이커리_4.jpg,152.38767689806846,560.0,747.0,1.8666666666666667,7.432277202606201,0.0,0.0,0.029160690380569898,4.0,0.2464720755815506,0.22190900146961212,0.20262858271598816,0.1875355988740921,0.04384349286556244,0.03437340259552002,라온베이커리_4
data\images_raw\라온베이커리_5.jpg,159.64231449607956,560.0,747.0,1.8666666666666667,7.265659809112549,0.0,0.0,0.2680412124689233,12.0,0.19250090420246124,0.1769203394651413,0.20733100175857544,0.19363445043563843,-0.014830097556114197,-0.01671411097049713,라온베이커리_5
data\images_raw\라온베이커리_6.jpg,137.47497879199184,560.0,421.0,1.4033333333333333,7.849732398986816,0.0,0.0,0.22306795045809297,19.0,0.20966985821723938,0.19866974651813507,0.20272231101989746,0.18597722053527832,0.006947547197341919,0.01269252598285675,라온베이커리_6
data\images_raw\라온베이커리남녕점_1.jpg,120.07639455782314,560.0,420.0,1.4,7.645712852478027,0.006232993197278912,0.004880952380952381,0.03227891156462585,2.0,0.24445794522762299,0.22348861396312714,0.19721755385398865,0.18418367207050323,0.04724039137363434,0.0393049418926239,라온베이커리남녕점_1
data\images_raw\라온베이커리남녕점_2.jpg,148.06161311914323,560.0,747.0,1.8666666666666667,7.5909104347229,0.0,0.0,0.01106808185121438,2.0,0.2318260222673416,0.22660738229751587,0.2291511595249176,0.20440523326396942,0.0026748627424240112,0.022202149033546448,라온베이커리남녕점_2
data\images_raw\라온베이커리남녕점_3.jpg,129.01430965147452,560.0,373.0,1.2433333333333334,7.714723587036133,0.0,0.0,0.002068173113749521,1.0,0.2536895275115967,0.2439684122800827,0.19976447522640228,0.1920381635427475,0.0539250522851944,0.051930248737335205,라온베이커리남녕점_3
data\images_raw\라온베이커리남녕점_4.jpg,152.38767689806846,560.0,747.0,1.8666666666666667,7.432277202606201,0.0,0.0,0.029160690380569898,4.0,0.2464720755815506,0.22190900146961212,0.20262858271598816,0.1875355988740921,0.04384349286556244,0.03437340259552002,라온베이커리남녕점_4
data\images_raw\라온베이커리남녕점_5.jpg,159.64231449607956,560.0,747.0,1.8666666666666667,7.265659809112549,0.0,0.0,0.2680412124689233,12.0,0.19250090420246124,0.1769203394651413,0.20733100175857544,0.19363445043563843,-0.014830097556114197,-0.01671411097049713,라온베이커리남녕점_5
data\images_raw\라온베이커리남녕점_6.jpg,137.47497879199184,560.0,421.0,1.4033333333333333,7.849732398986816,0.0,0.0,0.22306795045809297,19.0,0.20966985821723938,0.19866974651813507,0.20272231101989746,0.18597722053527832,0.006947547197341919,0.01269252598285675,라온베이커리남녕점_6
data\images_raw\라운드립스제주_1.jpg,138.21995323129252,560.0,420.0,1.4,7.625875949859619,0.051211734693877554,0.0,0.0,0.0,0.2449340522289276,0.23096610605716705,0.19581493735313416,0.1724463254213333,0.04911911487579346,0.05851978063583374,라운드립스제주_1
data\images_raw\라운드립스제주_2.jpg,142.35562523937188,560.0,373.0,1.2433333333333334,7.736767768859863,0.0,0.0,0.005697050938337802,1.0,0.2330024540424347,0.2244139462709427,0.19379235804080963,0.18119902908802032,0.03921009600162506,0.04321491718292236,라운드립스제주_2
data\images_raw\라운드립스제주_3.jpg,96.31478839525086,560.0,373.0,1.2433333333333334,7.308254241943359,0.0019532746074301032,0.0,0.061911145155112986,2.0,0.2322360724210739,0.22568781673908234,0.21983470022678375,0.19369231164455414,0.012401372194290161,0.0319955050945282,라운드립스제주_3
data\images_raw\라운드립스제주_4.jpg,142.44380952380953,560.0,420.0,1.4,7.61502742767334,0.0,0.0,0.030697278911564627,1.0,0.22543646395206451,0.21136409044265747,0.2164471596479416,0.181958869099617,0.008989304304122925,0.029405221343040466,라운드립스제주_4
data\images_raw\라운드립스제주_5.jpg,142.0367857142857,560.0,420.0,1.4,7.602129936218262,0.0,0.0,0.05766581632653061,2.0,0.19669793546199799,0.1778140813112259,0.17642885446548462,0.16199849545955658,0.020269080996513367,0.01581558585166931,라운드립스제주_5
data\images_raw\라운드립스제주_6.jpg,122.0033036909543,560.0,747.0,1.8666666666666667,7.744927406311035,0.0,0.0,0.08510709504685408,5.0,0.20781947672367096,0.2001975178718567,0.2224663496017456,0.19290079176425934,-0.014646872878074646,0.007296726107597351,라운드립스제주_6
data\images_raw\라운지엑스애월점_1.jpg,118.35001275510204,560.0,420.0,1.4,7.32345724105835,0.018099489795918366,0.0,0.0,0.0,0.2609875798225403,0.24223507940769196,0.1975012868642807,0.1933215707540512,0.06348629295825958,0.04891350865364075,라운지엑스애월점_1
data\images_raw\라운지엑스애월점_2.jpg,145.27816026008796,560.0,747.0,1.8666666666666667,7.562794208526611,0.0,0.0,0.004345955249569707,2.0,0.2688746452331543,0.2589273750782013,0.22869187593460083,0.20523835718631744,0.04018276929855347,0.05368901789188385,라운지엑스애월점_2
data\images_raw\라운지엑스애월점_3.jpg,183.48777636054422,560.0,420.0,1.4,6.773706436157227,0.0,0.0,0.006989795918367347,4.0,0.24178317189216614,0.22722278535366058,0.2136949747800827,0.19170980155467987,0.028088197112083435,0.03551298379898071,라운지엑스애월점_3
data\images_raw\라운지엑스애월점_4.jpg,141.4854489386116,560.0,747.0,1.8666666666666667,7.608034610748291,0.0,0.07948938611589214,0.08872155287817939,8.0,0.22688652575016022,0.19674299657344818,0.22828203439712524,0.20527346432209015,-0.0013955086469650269,-0.008530467748641968,라운지엑스애월점_4
data\images_raw\라운지엑스애월점_5.jpg,120.75381287052974,560.0,747.0,1.8666666666666667,7.298698902130127,0.0050487664945496275,0.0,0.0024478867852361827,1.0,0.26151931285858154,0.2458127737045288,0.19956831634044647,0.17608831822872162,0.06195099651813507,0.06972445547580719,라운지엑스애월점_5
data\images_raw\라운지엑스애월점_6.jpg,154.0650267737617,560.0,747.0,1.8666666666666667,7.284640789031982,0.0,0.023042168674698795,0.09375119525721935,8.0,0.21702320873737335,0.1903998851776123,0.23795457184314728,0.21092306077480316,-0.020931363105773926,-0.020523175597190857,라운지엑스애월점_6
data\images_raw\라움_1.jpg,142.38531506980303,560.0,747.0,1.8666666666666667,7.5551934242248535,0.0,0.0,0.0,0.0,0.2346203774213791,0.2265930324792862,0.16598135232925415,0.16316847503185272,0.06863902509212494,0.06342455744743347,라움_1
data\images_raw\라움_2.jpg,170.30332908163265,560.0,560.0,1.8666666666666667,5.792482852935791,0.0,0.0,0.058855229591836734,4.0,0.2728884816169739,0.2471788376569748,0.18851935863494873,0.1817578226327896,0.08436912298202515,0.06542101502418518,라움_2
data\images_raw\라움_3.jpg,95.65957182528768,538.0,419.0,1.3966666666666667,7.310260772705078,0.0,0.0,0.0,0.0,0.2777387201786041,0.2580256164073944,0.17555172741413116,0.16871963441371918,0.10218699276447296,0.08930598199367523,라움_3
data\images_raw\라이드원게러지_1.jpg,118.59681619401007,560.0,539.0,1.7966666666666666,7.351858139038086,0.8415451895043732,0.0,0.22259143917307184,15.0,0.14723718166351318,0.14100868999958038,0.17054134607315063,0.14367641508579254,-0.02330416440963745,-0.002667725086212158,라이드원게러지_1
data\images_raw\라이드원게러지_2.jpg,130.79534566838782,560.0,747.0,1.8666666666666667,7.086681365966797,0.0,0.0,0.011259323006310959,3.0,0.2381892204284668,0.22682245075702667,0.1939273178577423,0.1833747774362564,0.04426190257072449,0.043447673320770264,라이드원게러지_2
data\images_raw\라이드원게러지_3.jpg,128.82728839525086,560.0,373.0,1.2433333333333334,7.739445686340332,0.0,0.6740425124473381,0.0096514745308311,1.0,0.1615777164697647,0.15883125364780426,0.22125691175460815,0.20340387523174286,-0.059679195284843445,-0.0445726215839386,라이드원게러지_3
data\images_raw\라이브카페레옹_1.jpg,131.288554881412,560.0,259.0,0.8633333333333333,7.428704261779785,0.0,0.0,0.0023166023166023165,1.0,0.27297672629356384,0.2555047571659088,0.20931433141231537,0.2039029598236084,0.06366239488124847,0.051601797342300415,라이브카페레옹_1
data\images_raw\라이브카페레옹_2.jpg,64.80967319360177,560.0,259.0,0.8633333333333333,6.928044319152832,0.0,0.0,0.0,0.0,0.24793507158756256,0.21965044736862183,0.1813420206308365,0.17187659442424774,0.06659305095672607,0.047773852944374084,라이브카페레옹_2
data\images_raw\라이브카페레옹_3.jpg,69.87370380584666,560.0,259.0,0.8633333333333333,6.989593982696533,0.0126861555432984,0.0,0.0,0.0,0.22376929223537445,0.203574076294899,0.18978582322597504,0.17426390945911407,0.033983469009399414,0.029310166835784912,라이브카페레옹_3
data\images_raw\라이스웨더(RiceWeather)_1.jpg,102.82429240772615,560.0,747.0,1.8666666666666667,7.437010288238525,0.00679384203480589,0.004166666666666667,0.0,0.0,0.2297317534685135,0.21551643311977386,0.21192829310894012,0.2045067399740219,0.017803460359573364,0.011009693145751953,라이스웨더(RiceWeather)_1
data\images_raw\라이스웨더(RiceWeather)_2.jpg,141.70714763817173,560.0,747.0,1.8666666666666667,7.536249160766602,0.0,0.0,0.0,0.0,0.25483301281929016,0.24172954261302948,0.20817174017429352,0.1965012103319168,0.04666127264499664,0.04522833228111267,라이스웨더(RiceWeather)_2
data\images_raw\라이스웨더(RiceWeather)_3.jpg,100.03570950468541,560.0,747.0,1.8666666666666667,7.0416340827941895,0.0,0.0,0.035466867469879516,2.0,0.24261809885501862,0.21838438510894775,0.22521579265594482,0.18893416225910187,0.01740230619907379,0.029450222849845886,라이스웨더(RiceWeather)_3
data\images_raw\라이스웨더(RiceWeather)_4.jpg,145.0510378897752,560.0,394.0,1.3133333333333332,7.871679306030273,0.0,0.0,0.13179387237128354,3.0,0.2080170065164566,0.18172331154346466,0.17283394932746887,0.16421571373939514,0.03518305718898773,0.01750759780406952,라이스웨더(RiceWeather)_4
data\images_raw\라이스웨더(RiceWeather)_5.jpg,100.3983146873207,560.0,747.0,1.8666666666666667,7.558864116668701,0.0,0.0,0.0,0.0,0.2681565284729004,0.24732697010040283,0.2078174650669098,0.19538874924182892,0.0603390634059906,0.051938220858573914,라이스웨더(RiceWeather)_5
data\images_raw\라이스웨더(RiceWeather)_6.jpg,135.5945631377551,560.0,560.0,1.8666666666666667,7.524463176727295,0.0,0.0,0.06119260204081633,2.0,0.25832250714302063,0.23216454684734344,0.2219041883945465,0.2153666764497757,0.03641831874847412,0.01679787039756775,라이스웨더(RiceWeather)_6
data\images_raw\라이터스블럭_1.jpg,116.0683734939759,560.0,747.0,1.8666666666666667,7.668790340423584,0.02671160833811436,0.0036957353222413464,0.0,0.0,0.264792263507843,0.25201448798179626,0.18758711218833923,0.1819523721933365,0.07720515131950378,0.07006211578845978,라이터스블럭_1
data\images_raw\라이터스블럭_2.jpg,127.62275052591318,560.0,747.0,1.8666666666666667,7.759649276733398,0.0,0.013590074584050487,0.0,0.0,0.2375807762145996,0.22241859138011932,0.21191620826721191,0.20255790650844574,0.025664567947387695,0.019860684871673584,라이터스블럭_2
data\images_raw\라이터스블럭_3.jpg,125.33821476381718,560.0,747.0,1.8666666666666667,7.494348526000977,0.0,0.0,0.0,0.0,0.2619035542011261,0.23513083159923553,0.17254270613193512,0.1664542704820633,0.08936084806919098,0.06867656111717224,라이터스블럭_3
data\images_raw\라이터스블럭_4.jpg,147.38747131382672,560.0,747.0,1.8666666666666667,7.721445083618164,0.0,0.0,0.07445615796519411,4.0,0.2245771288871765,0.20953650772571564,0.18718290328979492,0.1698482781648636,0.03739422559738159,0.03968822956085205,라이터스블럭_4
data\images_raw\라이터스블럭_5.jpg,138.36744047619047,560.0,420.0,1.4,7.604698181152344,0.0,0.0,0.025595238095238095,3.0,0.19869789481163025,0.19226789474487305,0.17475351691246033,0.15369606018066406,0.023944377899169922,0.038571834564208984,라이터스블럭_5
data\images_raw\라이터스블럭_6.jpg,138.98674698795182,560.0,747.0,1.8666666666666667,7.526060104370117,0.0,0.0,0.2524921113023523,9.0,0.2243768274784088,0.19934113323688507,0.19880199432373047,0.18295912444591522,0.025574833154678345,0.01638200879096985,라이터스블럭_6
data\images_raw\라임오렌지카페앤플라워_1.jpg,129.72139030612246,560.0,420.0,1.4,7.742579936981201,0.0,0.0,0.0,0.0,0.23860624432563782,0.21875540912151337,0.17953909933567047,0.17203478515148163,0.059067144989967346,0.04672062397003174,라임오렌지카페앤플라워_1
data\images_raw\라임오렌지카페앤플라워_2.jpg,126.45313874545802,560.0,747.0,1.8666666666666667,7.381822109222412,0.0,0.0,0.0,0.0,0.25277507305145264,0.22597169876098633,0.20501071214675903,0.19505834579467773,0.047764360904693604,0.030913352966308594,라임오렌지카페앤플라워_2
data\images_raw\라임오렌지카페앤플라워_3.jpg,104.9224301969784,560.0,747.0,1.8666666666666667,7.615351676940918,0.0,0.004417670682730923,0.0,0.0,0.2483453005552292,0.24028074741363525,0.1963464617729187,0.19246745109558105,0.051998838782310486,0.0478132963180542,라임오렌지카페앤플라워_3
